vote_count,runtime,popularity,original_language,total_different_languages,revenue,budget,total_production_countries,total_production_companies,total_genres,Total Cast Count,Male Cast Percentage,Total Crew Count,Male Crew Percentage,Rating > 70%
0.03410413030831879,89.0,23.328823,0.0,1.0,0.023180629593013265,0.07894736842105263,2.0,5.0,4.0,15.0,0.8666666666666667,66.0,0.9393939393939394,False
0.02326934264107039,91.0,16.832311999999998,0.0,1.0,0.0051762674745431635,0.09210526315789473,1.0,4.0,1.0,16.0,0.8125,5.0,1.0,False
0.03853984874927283,132.0,24.616634,0.0,1.0,0.049857152318062724,0.09210526315789473,1.0,1.0,3.0,16.0,0.8125,17.0,0.8823529411764706,False
0.0071262361838278065,99.0,8.715822,0.0,1.0,0.0046628991376605426,0.07105263157894737,3.0,4.0,2.0,6.0,0.8333333333333334,13.0,0.6153846153846154,False
0.0018179173938336242,132.0,0.13938399999999998,0.0,2.0,0.0,0.0,3.0,3.0,2.0,6.0,0.8333333333333334,2.0,0.0,False
0.006689936009307737,109.0,7.047975,0.0,2.0,0.010046202562076775,0.05526315789473684,2.0,2.0,2.0,14.0,0.8571428571428571,35.0,0.8285714285714286,False
0.0005090168702734148,109.0,1.136568,0.0,1.0,0.0,0.0,3.0,2.0,3.0,9.0,0.7777777777777778,13.0,1.0,False
0.0009453170447934846,0.0,0.7167640000000001,5.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,0.6,1.0,1.0,False
0.0013816172193135544,114.0,4.105363,0.0,2.0,0.0,0.0,1.0,2.0,2.0,14.0,0.5714285714285714,2.0,1.0,False
0.025378126817917394,100.0,17.845160999999997,0.0,1.0,0.002451051138288519,0.013157894736842105,3.0,5.0,4.0,21.0,0.7142857142857143,57.0,0.9473684210526315,False
0.09722222222222222,89.0,38.0958,0.0,1.0,0.02180119876085091,0.07368421052631578,2.0,9.0,1.0,104.0,0.8365384615384616,95.0,0.8947368421052632,False
0.00807155322862129,114.0,9.265672,0.0,1.0,0.0,0.15789473684210525,1.0,2.0,2.0,5.0,0.8,7.0,0.8571428571428571,False
0.006108202443280977,94.0,2.128211,0.0,1.0,0.0,0.0,1.0,4.0,4.0,11.0,0.5454545454545454,21.0,0.7619047619047619,False
0.004072134962187318,105.0,3.455018,0.0,1.0,0.0,0.0,1.0,2.0,3.0,12.0,0.25,26.0,0.8461538461538461,False
0.024796393251890633,99.0,14.562197,0.0,1.0,0.01326887778204089,0.06578947368421052,3.0,5.0,3.0,9.0,0.6666666666666666,69.0,0.927536231884058,False
0.002108784176847004,98.0,3.866026,3.0,3.0,0.0,0.0,3.0,0.0,5.0,6.0,1.0,11.0,1.0,False
0.004363001745200698,112.0,4.898437,0.0,1.0,0.0,0.0,1.0,4.0,1.0,9.0,0.5555555555555556,19.0,0.8947368421052632,False
0.002254217568353694,100.0,3.21392,1.0,1.0,0.0,0.014473684210526316,1.0,2.0,2.0,13.0,0.8461538461538461,9.0,1.0,False
0.007271669575334497,119.0,8.775844000000001,0.0,2.0,0.006859985833100929,0.02236842105263158,1.0,0.0,4.0,15.0,0.7333333333333333,17.0,0.9411764705882353,False
0.002545084351367074,120.0,8.218383,0.0,1.0,0.0,0.02368421052631579,2.0,0.0,2.0,20.0,0.7,15.0,1.0,False
0.010762070971495055,100.0,7.663514999999999,2.0,1.0,0.005021583686711354,0.0868421052631579,1.0,9.0,3.0,12.0,0.8333333333333334,13.0,0.9230769230769231,False
0.0281413612565445,132.0,23.073933,0.0,3.0,0.010869243715174257,0.13157894736842105,2.0,6.0,4.0,17.0,0.8823529411764706,71.0,0.8450704225352113,False
0.0006544502617801048,86.0,0.666218,0.0,2.0,1.6420219970997077e-05,0.02631578947368421,1.0,2.0,1.0,14.0,0.7142857142857143,4.0,1.0,False
0.045157068062827224,85.0,22.845143,0.0,1.0,0.08514551531039312,0.29473684210526313,1.0,4.0,1.0,16.0,0.8125,22.0,0.8181818181818182,False
0.04821116928446771,99.0,29.775440999999997,0.0,1.0,0.05038468618384101,0.0868421052631579,1.0,1.0,3.0,12.0,0.5,11.0,0.8181818181818182,False
0.0033449680046538687,86.0,1.767479,0.0,1.0,0.0029932426481637645,0.07368421052631578,1.0,2.0,4.0,9.0,0.3333333333333333,2.0,1.0,False
0.002254217568353694,100.0,6.41678,0.0,1.0,0.00031646379078204,0.0,2.0,3.0,3.0,13.0,0.8461538461538461,17.0,0.8823529411764706,False
0.00967132053519488,91.0,15.212569,0.0,2.0,0.0,0.018421052631578946,1.0,1.0,3.0,11.0,0.5454545454545454,18.0,0.9444444444444444,False
0.004653868528214078,98.0,10.149569,0.0,1.0,0.0,0.0,1.0,2.0,1.0,89.0,0.7865168539325843,34.0,0.9117647058823529,False
0.0037812681791739382,105.0,2.952595,0.0,1.0,0.0,0.17105263157894737,2.0,2.0,6.0,15.0,0.8,8.0,1.0,False
0.004872018615474113,83.0,5.699058,0.0,1.0,0.01594741993266575,0.02631578947368421,1.0,2.0,4.0,10.0,0.8,3.0,1.0,False
7.271669575334496e-05,85.0,1.413934,0.0,1.0,0.0,0.0,2.0,3.0,3.0,6.0,0.8333333333333334,5.0,1.0,False
0.0007998836532867946,90.0,2.525569,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.75,3.0,1.0,False
0.06282722513089005,96.0,32.579696999999996,0.0,1.0,0.01742202591649599,0.02894736842105263,1.0,2.0,2.0,15.0,0.6666666666666666,26.0,0.8461538461538461,False
0.06180919139034322,120.0,16.801218,0.0,2.0,0.04094607587889066,0.1,1.0,5.0,2.0,20.0,0.85,18.0,0.8333333333333334,False
0.04392088423502036,105.0,22.991269,0.0,1.0,0.02641648144857131,0.15789473684210525,2.0,4.0,3.0,18.0,0.8888888888888888,148.0,0.9662162162162162,False
0.005817335660267597,90.0,6.091951,0.0,1.0,0.0008704739565485096,0.010526315789473684,1.0,7.0,4.0,15.0,0.8,16.0,0.875,False
0.0005817335660267597,88.0,0.28576,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,0.5,10.0,1.0,False
0.01068935427574171,144.0,9.795985,0.0,2.0,0.010598515432557137,0.0670657894736842,2.0,1.0,5.0,30.0,1.0,28.0,1.0,False
0.0005817335660267597,14.0,0.32255300000000003,0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,6.0,1.0,False
0.04275741710296684,112.0,26.199089999999998,0.0,1.0,0.09146463569039665,0.18421052631578946,3.0,6.0,3.0,15.0,0.8,29.0,0.8275862068965517,False
0.021160558464223385,119.0,16.742972,0.0,1.0,0.11483131352426437,0.03684210526315789,1.0,1.0,3.0,14.0,0.5,7.0,0.8571428571428571,False
0.002763234438627109,98.0,3.107149,0.0,1.0,0.0,0.0,1.0,2.0,3.0,18.0,0.7222222222222222,3.0,1.0,False
0.0,94.0,0.001389,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,0.75,1.0,1.0,False
0.11656486329261198,108.0,64.181668,0.0,2.0,0.009267194958958967,0.05,1.0,4.0,4.0,33.0,0.8484848484848485,75.0,0.92,False
0.09911285631180919,97.0,2.143764,0.0,3.0,0.107687174921929,0.15789473684210525,4.0,3.0,4.0,15.0,0.6666666666666666,33.0,0.9090909090909091,False
0.0026905177428737637,105.0,2.275331,0.0,1.0,0.0,0.15789473684210525,1.0,1.0,4.0,12.0,0.4166666666666667,9.0,1.0,False
0.016579406631762654,95.0,10.54544,0.0,1.0,0.0048770018905190116,0.19736842105263158,1.0,3.0,5.0,8.0,0.75,65.0,0.9692307692307692,False
0.008871436881908086,106.0,14.866351000000002,4.0,2.0,0.008608429177219464,0.05789473684210526,2.0,9.0,3.0,15.0,0.9333333333333333,5.0,1.0,False
0.16463059918557302,87.0,46.875375,0.0,1.0,0.1890514531396641,0.19736842105263158,1.0,2.0,3.0,21.0,0.6666666666666666,66.0,0.9848484848484849,False
0.09925828970331588,109.0,37.44963,0.0,1.0,0.058106896946231376,0.18421052631578946,1.0,2.0,3.0,26.0,0.8076923076923077,91.0,0.9560439560439561,False
0.0015270506108202443,120.0,0.050210000000000005,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.625,1.0,1.0,False
0.02741419429901105,95.0,4.340616000000001,0.0,1.0,0.0448050237725233,0.11842105263157894,1.0,3.0,1.0,31.0,0.5806451612903226,8.0,0.875,False
0.0621000581733566,96.0,38.616744,0.0,1.0,0.08708363606563342,0.13157894736842105,1.0,3.0,1.0,21.0,0.7619047619047619,24.0,0.9583333333333334,False
0.0037085514834205935,157.0,3.735723,0.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,0.8,9.0,0.8888888888888888,False
0.026396160558464225,108.0,21.538222,0.0,1.0,0.007966895318585458,0.07894736842105263,4.0,6.0,3.0,56.0,0.7321428571428571,93.0,0.989247311827957,False
0.0009453170447934846,80.0,1.9632189999999998,0.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0,0.7,9.0,1.0,False
0.06653577661431065,95.0,41.247402,0.0,1.0,0.0890917257745416,0.20526315789473684,1.0,2.0,3.0,15.0,0.8666666666666667,29.0,0.9655172413793104,False
0.042393833624200114,101.0,27.494037,0.0,1.0,0.017873468800723186,0.05,1.0,3.0,3.0,20.0,0.65,19.0,0.8421052631578947,False
0.019706224549156486,140.0,13.155999,0.0,2.0,0.006384584973104435,0.15789473684210525,2.0,4.0,6.0,16.0,0.875,81.0,0.9629629629629629,False
0.013307155322862129,93.0,4.680206,0.0,3.0,1.1477905569625951e-05,0.003947368421052632,1.0,2.0,3.0,13.0,0.8461538461538461,15.0,0.9333333333333333,False
0.016361256544502618,108.0,15.352807,0.0,1.0,0.027948824166893163,0.15789473684210525,1.0,8.0,3.0,15.0,0.7333333333333333,25.0,0.84,False
0.0005817335660267597,99.0,0.001117,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,2.0,1.0,False
0.01447062245491565,88.0,12.362599000000001,0.0,1.0,0.013986099819477403,0.39473684210526316,1.0,1.0,3.0,12.0,0.6666666666666666,7.0,1.0,False
0.08820535194880745,93.0,33.142185,0.0,1.0,0.0358684549050811,0.0010526315789473684,1.0,3.0,4.0,18.0,0.9444444444444444,17.0,1.0,False
0.02297847585805701,155.0,3.6982760000000003,0.0,2.0,0.026542656629760013,0.09473684210526316,1.0,1.0,3.0,24.0,0.9166666666666666,35.0,0.8571428571428571,False
0.010180337405468295,103.0,20.422245999999998,2.0,1.0,0.0,0.003536842105263158,1.0,3.0,2.0,15.0,0.8,24.0,1.0,False
0.053083187899941826,108.0,27.934978000000005,0.0,1.0,0.02048817550346892,0.09210526315789473,1.0,4.0,3.0,38.0,0.868421052631579,83.0,0.9397590361445783,False
0.007489819662594531,88.0,5.870319,0.0,1.0,0.0,0.0,1.0,0.0,2.0,14.0,0.7142857142857143,7.0,0.7142857142857143,False
0.06115474112856312,115.0,35.601665000000004,0.0,1.0,0.07020743441612545,0.18421052631578946,1.0,4.0,3.0,30.0,0.7333333333333333,60.0,0.9166666666666666,False
0.019706224549156486,120.0,25.112567000000002,0.0,2.0,0.0013480541838650363,0.04473684210526316,3.0,6.0,2.0,9.0,0.8888888888888888,33.0,0.9090909090909091,False
0.11554682955206515,109.0,42.881415000000004,0.0,2.0,0.04732498682111366,0.16052631578947368,1.0,4.0,3.0,44.0,0.8863636363636364,33.0,0.9696969696969697,False
0.002036067481093659,135.0,2.60632,8.0,1.0,0.0,0.021052631578947368,1.0,1.0,3.0,8.0,1.0,5.0,1.0,False
0.0015270506108202443,94.0,3.6735660000000006,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,0.5555555555555556,22.0,0.8636363636363636,False
0.0037085514834205935,132.0,3.389249,0.0,1.0,0.010904010291144654,0.031578947368421054,2.0,3.0,3.0,7.0,0.7142857142857143,9.0,1.0,False
0.16870273414776032,97.0,36.423716999999996,0.0,4.0,0.04628568399285697,0.04473684210526316,1.0,3.0,1.0,38.0,0.6052631578947368,43.0,0.813953488372093,False
0.03904886561954625,94.0,24.459948,0.0,1.0,0.020237946042830055,0.06578947368421052,2.0,1.0,4.0,19.0,0.7368421052631579,38.0,0.9473684210526315,False
0.09773123909249563,108.0,36.432598,0.0,1.0,0.10314103155051453,0.07894736842105263,1.0,3.0,2.0,89.0,0.5730337078651685,109.0,0.9174311926605505,False
0.00981675392670157,107.0,13.13724,0.0,1.0,0.012479768904652714,0.03684210526315789,1.0,3.0,4.0,12.0,0.8333333333333334,18.0,0.7222222222222222,False
0.10638452588714369,100.0,63.848541000000004,0.0,1.0,0.029553558035642646,0.07894736842105263,1.0,3.0,2.0,19.0,0.5263157894736842,65.0,0.9230769230769231,False
0.005671902268760907,86.0,7.3159350000000005,0.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.7368421052631579,13.0,0.9230769230769231,False
0.006180919139034322,118.0,6.373316,0.0,1.0,0.0033133377613203947,0.039473684210526314,3.0,6.0,4.0,17.0,0.7647058823529411,22.0,0.9545454545454546,False
0.6298720186154741,124.0,418.708552,0.0,1.0,0.5428793986902606,0.39473684210526316,1.0,5.0,4.0,28.0,0.7142857142857143,435.0,0.9816091954022989,False
0.03584933100639907,133.0,23.25645,0.0,1.0,0.04833203314787421,0.18421052631578946,1.0,4.0,2.0,20.0,0.75,5.0,1.0,False
0.01039848749272833,94.0,5.563068,0.0,1.0,0.0,0.0,1.0,4.0,4.0,14.0,0.7142857142857143,5.0,1.0,False
0.014107038976148924,124.0,14.211699,0.0,2.0,0.0,0.0,1.0,2.0,2.0,15.0,0.8,21.0,0.8571428571428571,False
0.005453752181500873,87.0,11.592129,0.0,1.0,0.0,0.02631578947368421,1.0,1.0,2.0,20.0,0.6,20.0,0.65,False
0.0002181500872600349,90.0,0.140989,0.0,1.0,0.0,0.00019736842105263157,1.0,1.0,1.0,7.0,0.8571428571428571,5.0,1.0,False
0.021742292030250146,177.0,14.564667000000002,0.0,2.0,0.006322257793754072,0.21052631578947367,1.0,2.0,2.0,25.0,0.8,13.0,0.8461538461538461,False
0.0002181500872600349,67.0,0.999655,0.0,1.0,0.0,0.013157894736842105,1.0,1.0,2.0,10.0,0.8,4.0,1.0,False
0.0037812681791739382,118.0,4.131546,0.0,1.0,0.0023250631904344217,0.09736842105263158,1.0,3.0,4.0,12.0,1.0,7.0,0.8571428571428571,False
0.02574171029668412,93.0,16.618873999999998,0.0,1.0,0.004417075040653118,0.03684210526315789,1.0,3.0,1.0,24.0,0.6666666666666666,72.0,1.0,False
0.03512216404886562,105.0,23.612409,0.0,3.0,0.011273575177306372,0.018421052631578946,3.0,5.0,2.0,18.0,0.7777777777777778,36.0,0.7777777777777778,False
0.11656486329261198,95.0,56.747978,0.0,1.0,0.18693592234356413,0.3815789473684211,2.0,4.0,5.0,34.0,0.9117647058823529,34.0,0.9411764705882353,False
0.11009307737056429,113.0,49.661984000000004,0.0,1.0,0.14910022329128256,0.40789473684210525,1.0,3.0,3.0,19.0,0.7894736842105263,31.0,0.9032258064516129,False
0.023051192553810353,120.0,18.236284,0.0,2.0,0.01338312024565177,0.04342105263157895,2.0,3.0,2.0,18.0,0.6111111111111112,15.0,0.8,False
0.058755090168702735,104.0,32.271938,0.0,2.0,0.029448854787613773,0.2631578947368421,1.0,6.0,2.0,58.0,0.6206896551724138,162.0,0.9506172839506173,False
0.002254217568353694,104.0,2.8689419999999997,0.0,1.0,0.0,0.0,0.0,0.0,3.0,49.0,0.8775510204081632,3.0,1.0,False
0.0368673647469459,125.0,27.173470000000002,0.0,3.0,0.0665139868015858,0.03684210526315789,2.0,3.0,3.0,29.0,0.8275862068965517,19.0,0.8947368421052632,False
0.03323152995927865,124.0,27.71063,0.0,1.0,0.019336594726876506,0.07894736842105263,1.0,5.0,1.0,28.0,0.75,13.0,0.7692307692307693,False
0.006835369400814427,118.0,5.69872,0.0,1.0,0.0,0.0,1.0,2.0,4.0,10.0,0.6,14.0,0.8571428571428571,False
0.0032722513089005235,127.0,4.267466000000001,0.0,4.0,0.00010899598471191328,0.02631578947368421,1.0,1.0,3.0,11.0,1.0,19.0,0.7368421052631579,False
0.061663757998836534,99.0,37.179547,0.0,1.0,0.0686889613119463,0.07894736842105263,1.0,3.0,3.0,19.0,0.7368421052631579,13.0,0.7692307692307693,False
0.32475276323443864,148.0,107.37678799999999,0.0,5.0,0.31588437498966426,0.6447368421052632,2.0,3.0,3.0,83.0,0.8433734939759037,155.0,0.9741935483870968,False
0.002326934264107039,129.0,5.16023,0.0,1.0,6.73157640585619e-05,0.035526315789473684,1.0,2.0,1.0,17.0,0.8235294117647058,4.0,1.0,False
0.05570098894706225,93.0,26.510558000000003,0.0,1.0,0.01438325041693752,0.013157894736842105,1.0,3.0,2.0,16.0,0.9375,51.0,0.9215686274509803,False
0.0015997673065735892,96.0,1.452199,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,0.7142857142857143,12.0,1.0,False
0.006399069226294357,90.0,9.728143,0.0,1.0,0.0,0.021052631578947368,1.0,1.0,3.0,7.0,0.42857142857142855,3.0,1.0,False
0.002181500872600349,96.0,2.627232,0.0,1.0,0.0026155905014745976,0.018421052631578946,1.0,2.0,3.0,12.0,0.8333333333333334,5.0,1.0,False
0.05097440372309482,103.0,25.918007,0.0,1.0,0.0025187578685055465,0.0025,1.0,1.0,2.0,5.0,0.4,15.0,0.8,False
0.3598022105875509,136.0,135.413856,0.0,2.0,0.37508138350657905,1.0,1.0,3.0,3.0,35.0,0.9142857142857143,39.0,0.9487179487179487,False
0.06050029086678301,96.0,34.628738,0.0,1.0,0.021786796141468324,0.08421052631578947,3.0,3.0,3.0,15.0,0.8666666666666667,35.0,0.8857142857142857,False
0.01759744037230948,91.0,15.976335,0.0,1.0,0.01111480740719907,0.04657894736842105,1.0,2.0,5.0,18.0,0.7777777777777778,7.0,0.8571428571428571,False
0.002399650959860384,188.0,4.229941999999999,0.0,1.0,0.0017037516079913522,0.05,1.0,2.0,2.0,26.0,0.9230769230769231,4.0,1.0,False
0.002036067481093659,100.0,1.697846,0.0,2.0,0.004203278963084089,0.007894736842105263,1.0,1.0,3.0,15.0,0.8,13.0,0.7692307692307693,False
0.024214659685863876,87.0,6.752141,0.0,1.0,0.0,0.0,1.0,2.0,2.0,15.0,0.8,4.0,1.0,False
0.0034904013961605585,214.0,4.362535,0.0,1.0,0.004635616156121541,0.14736842105263157,1.0,3.0,3.0,21.0,0.9523809523809523,72.0,0.9722222222222222,False
0.019706224549156486,93.0,15.131867000000002,0.0,2.0,0.006048706663735922,0.05263157894736842,1.0,6.0,2.0,22.0,0.7727272727272727,20.0,0.95,False
0.014834205933682374,92.0,14.282314000000001,0.0,3.0,0.011360582364423274,0.02894736842105263,1.0,2.0,1.0,40.0,0.8,12.0,0.9166666666666666,False
0.0004363001745200698,79.0,0.5180560000000001,0.0,1.0,0.0007728561631015862,0.02631578947368421,1.0,1.0,3.0,11.0,0.6363636363636364,14.0,0.9285714285714286,False
0.0015997673065735892,86.0,2.77754,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.8333333333333334,1.0,1.0,False
0.09365910413030831,88.0,36.125715,0.0,1.0,0.08974287417251291,0.21052631578947367,1.0,3.0,5.0,28.0,0.9642857142857143,116.0,0.9482758620689655,False
0.05090168702734148,101.0,30.863082000000002,0.0,1.0,0.0034563879744882904,0.02631578947368421,1.0,4.0,4.0,37.0,0.6486486486486487,15.0,0.6666666666666666,False
0.01301628853984875,116.0,8.468586,0.0,3.0,0.019636091662434796,0.24736842105263157,3.0,4.0,1.0,17.0,0.7647058823529411,9.0,1.0,False
0.0700261780104712,112.0,39.873791,0.0,1.0,0.08810147915600494,0.35526315789473684,3.0,5.0,4.0,25.0,0.88,14.0,0.9285714285714286,False
0.02108784176847004,89.0,17.371326999999997,0.0,1.0,0.016248410072001736,0.034210526315789476,1.0,2.0,3.0,27.0,0.8518518518518519,59.0,0.9152542372881356,False
0.014761489237929028,118.0,14.837288000000001,0.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,0.9333333333333333,6.0,1.0,False
0.039703315881326355,85.0,27.332559999999997,0.0,1.0,0.031180595268336657,0.060526315789473685,1.0,1.0,2.0,18.0,0.7222222222222222,8.0,1.0,False
0.0007998836532867946,41.0,4.498368,0.0,1.0,0.001461289102577632,0.013157894736842105,2.0,2.0,1.0,5.0,1.0,12.0,1.0,False
0.026541593949970913,87.0,15.788784,0.0,2.0,0.027444407520301205,0.042105263157894736,1.0,4.0,3.0,13.0,0.6923076923076923,17.0,0.9411764705882353,False
0.0,96.0,0.021419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False
0.015343222803955787,86.0,16.900433,0.0,1.0,0.0002684585267907266,0.007894736842105263,2.0,4.0,3.0,5.0,1.0,13.0,0.8461538461538461,False
0.04879290285049447,95.0,18.115566,0.0,2.0,0.1322627911373124,0.013157894736842105,2.0,5.0,3.0,16.0,0.5625,9.0,0.7777777777777778,False
0.035413030831879,101.0,24.153567000000002,0.0,1.0,0.033484966664505435,0.15789473684210525,2.0,4.0,2.0,26.0,0.5769230769230769,7.0,0.5714285714285714,False
0.0013816172193135544,100.0,0.968865,0.0,1.0,0.0015631472647634342,0.0009973684210526316,1.0,1.0,3.0,13.0,0.7692307692307693,8.0,1.0,False
0.04173938336242001,87.0,27.870755,0.0,1.0,0.05027386915767357,0.07894736842105263,1.0,4.0,3.0,10.0,0.8,31.0,0.8709677419354839,False
0.002036067481093659,87.0,5.258726,0.0,1.0,2.6437203372339075e-05,0.17105263157894737,1.0,2.0,4.0,21.0,0.7142857142857143,7.0,0.8571428571428571,False
0.03933973240255963,121.0,26.708192999999998,0.0,1.0,0.011318238936038729,0.039473684210526314,3.0,8.0,1.0,28.0,0.7857142857142857,42.0,0.8809523809523809,False
0.023487492728330426,117.0,14.518707999999998,0.0,2.0,0.0197014253356753,0.05526315789473684,1.0,3.0,3.0,92.0,0.7717391304347826,31.0,0.7741935483870968,False
0.08558755090168703,92.0,47.336034000000005,0.0,4.0,0.12961662779961491,0.15789473684210525,1.0,4.0,5.0,16.0,0.75,24.0,0.8333333333333334,False
0.07962478184991274,96.0,39.744242,0.0,1.0,0.11665636148620824,0.5263157894736842,1.0,2.0,2.0,18.0,0.7777777777777778,9.0,1.0,False
